1.506439613823770673e-01,2.723493171351085498e-02,9.882128593544942108e-01,5.000000000000000000e+00
1.345560403680595152e-01,3.678840348611443073e-02,9.902228463176417916e-01,1.000000000000000000e+00
1.333772382369412257e-01,3.746602254910498531e-02,9.903569101463554070e-01,1.000000000000000000e+00
8.917780377068849906e-02,2.547140961926454283e-02,9.956899751462019443e-01,8.000000000000000000e+00
1.175945923482784594e-01,2.308607225940484745e-02,9.927933043277819003e-01,1.500000000000000000e+01
1.181373455674200323e-01,2.348994801915773797e-02,9.927193913308741680e-01,1.500000000000000000e+01
1.307287658831567667e-01,3.540579460583141019e-02,9.907857586173695053e-01,1.000000000000000000e+00
9.346927790559733662e-02,2.299306324485866915e-02,9.953566261046460362e-01,1.200000000000000000e+01
6.369751920542456036e-02,7.791470403933827352e-03,9.979388353180865812e-01,1.100000000000000000e+01
1.237894416167007600e-01,3.806119628087431539e-02,9.915782972019376862e-01,1.300000000000000000e+01
1.283697191810496407e-01,3.489387208785176692e-02,9.911123210252685833e-01,1.000000000000000000e+00
6.545175582641116208e-02,1.008505741881358768e-02,9.978047701209386000e-01,1.400000000000000000e+01
1.498967169925498055e-01,3.389719584514538225e-02,9.881204149033109285e-01,1.000000000000000000e+01
1.365854007986405938e-01,3.668495005627393085e-02,9.899488081350689139e-01,1.000000000000000000e+00
8.343002249633266199e-02,1.971361897576560940e-02,9.963186260294142338e-01,2.000000000000000000e+00
1.349944339437879059e-01,3.175827263275021739e-02,9.903372733183277710e-01,7.000000000000000000e+00
9.685959774023047975e-02,2.085902165405057254e-02,9.950794538835763259e-01,3.000000000000000000e+00
1.165620067146866806e-01,2.291820945580609961e-02,9.929189565447852361e-01,1.500000000000000000e+01
7.931535908422988890e-02,2.144895719220258137e-02,9.966187917397035800e-01,9.000000000000000000e+00
1.305865784350289938e-01,3.570416810028356064e-02,9.907938019148578856e-01,1.000000000000000000e+00
1.282091971889598447e-01,3.938328290044054020e-02,9.909648625375908626e-01,1.300000000000000000e+01
1.498462282194440720e-01,2.700381408829051477e-02,9.883404787385222656e-01,5.000000000000000000e+00
9.906658842243498686e-02,2.364677407611083873e-02,9.947997995245743130e-01,1.200000000000000000e+01
8.917780377068849906e-02,2.547140961926454283e-02,9.956899751462019443e-01,8.000000000000000000e+00
1.256185247040100261e-01,3.102967582888034245e-02,9.915932358931975887e-01,4.000000000000000000e+00
1.481388077754437482e-01,3.387057697841377307e-02,9.883864009819335328e-01,1.000000000000000000e+01
8.704321307506192318e-02,1.995356184190878387e-02,9.960046859465021551e-01,2.000000000000000000e+00
1.303474321565028515e-01,3.675313060420985767e-02,9.907869368946059518e-01,1.000000000000000000e+00
1.183097675927686915e-01,2.313741937365061327e-02,9.927071364289030697e-01,1.500000000000000000e+01
1.500644359728803001e-01,2.703955829415130574e-02,9.883063934546808538e-01,5.000000000000000000e+00
1.274329433339892736e-01,3.904302015983646817e-02,9.910784467084504668e-01,1.300000000000000000e+01
1.499526431565787743e-01,3.373502196584969581e-02,9.881174794038001252e-01,1.000000000000000000e+01
1.507007888078805424e-01,3.455187564433950115e-02,9.879754248675118866e-01,1.000000000000000000e+01
1.232196978207494853e-01,3.765017959913981305e-02,9.916649484806426829e-01,1.300000000000000000e+01
9.076981456956857708e-02,2.068418923076261948e-02,9.956570720277500008e-01,2.000000000000000000e+00
8.148618787871982072e-02,1.914817446338341542e-02,9.964905160610981749e-01,2.000000000000000000e+00
1.128511068666826211e-01,2.211721614787337531e-02,9.933657213880660031e-01,1.500000000000000000e+01
1.014583812147372421e-01,1.970243183226086381e-02,9.946446657280076931e-01,3.000000000000000000e+00
1.362857623287180020e-01,3.398948473711894264e-02,9.900863123555366796e-01,4.000000000000000000e+00
1.158952598692922081e-01,2.474952862131140491e-02,9.929530449990332519e-01,1.600000000000000000e+01
1.452443093467120638e-01,3.495061755945318149e-02,9.887783092961786036e-01,0.000000000000000000e+00
9.394133969377227444e-02,2.484146596236810889e-02,9.952677661139135434e-01,9.000000000000000000e+00
8.006779199627103716e-02,1.870991473946635036e-02,9.966138107488194953e-01,2.000000000000000000e+00
1.507375902676210411e-01,3.415255501700491247e-02,9.879836951418384805e-01,1.000000000000000000e+01
1.313577547461582118e-01,3.708559697173476749e-02,9.906411049241284905e-01,1.000000000000000000e+00
1.174909286490948279e-01,2.283636063791552942e-02,9.928113528349624683e-01,1.500000000000000000e+01
1.294608558455028757e-01,3.954457418575875460e-02,9.907956971324698436e-01,1.300000000000000000e+01
1.514328583358146851e-01,3.447733605072625385e-02,9.878660854159789784e-01,1.000000000000000000e+01
8.359353926836965432e-02,1.974124161292559881e-02,9.963043729564613482e-01,2.000000000000000000e+00
1.300773732308937169e-01,3.553442758123969564e-02,9.908668838092351550e-01,1.000000000000000000e+00
8.504832525678336641e-02,1.950897976462563979e-02,9.961858170439689131e-01,2.000000000000000000e+00
7.560401271514489985e-02,1.156368996957357273e-02,9.970708672585193444e-01,1.400000000000000000e+01
1.288516227339785991e-01,3.953926435193445832e-02,9.908753230822373581e-01,1.300000000000000000e+01
1.470759045408142063e-01,3.548490039591693790e-02,9.884884926732294685e-01,0.000000000000000000e+00
1.464891053568010415e-01,3.301568400652134250e-02,9.886611687637709700e-01,1.000000000000000000e+01
1.262842454558504302e-01,3.883369891427383008e-02,9.912336925156862710e-01,1.300000000000000000e+01
1.506267940144734307e-01,3.453375313658856027e-02,9.879873424387696224e-01,1.000000000000000000e+01
1.378846113962098885e-01,3.129971254507932926e-02,9.899536160521419381e-01,7.000000000000000000e+00
1.383710814297725578e-01,3.499048330476583341e-02,9.897621481457321568e-01,4.000000000000000000e+00
1.152289289596898497e-01,2.325877131223659869e-02,9.930666259057585599e-01,1.500000000000000000e+01
1.472876058292905965e-01,3.561968581374126697e-02,9.884521228423791550e-01,0.000000000000000000e+00
8.718726079585362165e-02,2.228699832579131290e-02,9.959426044007465562e-01,9.000000000000000000e+00
1.375645994305401409e-01,3.523173861004115504e-02,9.898660038500305403e-01,4.000000000000000000e+00
1.473103208827691579e-01,3.569263974434273151e-02,9.884461061835876361e-01,0.000000000000000000e+00
1.163272920360957224e-01,2.855902838607438446e-02,9.928002533365875015e-01,1.200000000000000000e+01
1.411536880837177266e-01,2.381775214112168831e-02,9.897011422764493416e-01,1.700000000000000000e+01
1.258558559601804516e-01,3.843718655378366988e-02,9.913036296767806510e-01,1.300000000000000000e+01
8.984421740948171642e-02,1.977637176093637386e-02,9.957594647895900986e-01,2.000000000000000000e+00
1.382673649995596610e-01,3.355377677545644255e-02,9.898263887370256642e-01,7.000000000000000000e+00
1.267929709838386820e-01,3.887207777117730745e-02,9.911672432434613933e-01,1.300000000000000000e+01
1.466641351519959724e-01,3.485109313497782024e-02,9.885722192978184664e-01,0.000000000000000000e+00
8.294429056915757215e-02,1.904122828346683019e-02,9.963722578872998836e-01,2.000000000000000000e+00
1.253997043753788121e-01,3.813198132484308528e-02,9.913732224257468806e-01,1.300000000000000000e+01
1.197931065697421665e-01,2.302661631311044704e-02,9.925318063213587338e-01,1.500000000000000000e+01
1.165145459714789916e-01,2.273642575980600392e-02,9.929287061620934995e-01,1.500000000000000000e+01
1.347128013735423568e-01,3.720436349181040214e-02,9.901859908538707122e-01,1.000000000000000000e+00
1.334349117232337678e-01,3.405012258604785125e-02,9.904724698270457317e-01,4.000000000000000000e+00
9.763468210688884541e-02,2.891459940259081055e-02,9.948021988271208427e-01,8.000000000000000000e+00
1.545736490033472743e-01,3.796649817847249503e-02,9.872515039491477351e-01,0.000000000000000000e+00
9.531858370157071658e-02,2.921470234503995358e-02,9.950180243432866778e-01,8.000000000000000000e+00
1.494064617080244628e-01,2.680507625621847412e-02,9.884124630369585107e-01,5.000000000000000000e+00
1.542454697157822352e-01,3.497913551887125300e-02,9.874131836017332464e-01,1.000000000000000000e+01
1.154168913664373186e-01,2.380190800202279869e-02,9.930319281688636535e-01,1.600000000000000000e+01
1.366979944613755382e-01,3.493260033103062073e-02,9.899966523904766280e-01,4.000000000000000000e+00
1.436350043980092472e-01,3.602850509117581229e-02,9.889746874073567229e-01,0.000000000000000000e+00
1.011028409770640124e-01,1.811171223346683123e-02,9.947111045053929068e-01,6.000000000000000000e+00
1.343090852343660491e-01,3.629560938502697509e-02,9.902745570612613291e-01,1.000000000000000000e+00
1.298393868617930269e-01,4.025910972014473677e-02,9.907173853849012835e-01,1.300000000000000000e+01
1.300684428269672510e-01,4.017912564737260994e-02,9.906905864308899190e-01,1.300000000000000000e+01
1.398325661047399304e-01,3.455937941183898771e-02,9.895718785167816334e-01,4.000000000000000000e+00
8.212898863028497698e-02,1.556038739331530758e-02,9.965002275818789501e-01,3.000000000000000000e+00
1.482342579693089191e-01,3.383766278840200786e-02,9.883732176365903621e-01,1.000000000000000000e+01
1.378519767160926723e-01,3.329405367265628191e-02,9.898930944831911827e-01,7.000000000000000000e+00
1.201031853182371323e-01,2.958554375209748039e-02,9.923204726686363220e-01,4.000000000000000000e+00
1.293694246575188000e-01,4.004853574638008590e-02,9.907873973503869003e-01,1.300000000000000000e+01
8.416117419733870619e-02,1.576196522571929326e-02,9.963274849214731610e-01,3.000000000000000000e+00
1.258237692128689467e-01,3.451690899145029578e-02,9.914519464375177726e-01,1.000000000000000000e+00
9.570644130778586944e-02,2.461177177029465549e-02,9.951052897972788580e-01,9.000000000000000000e+00
1.443018471124487556e-01,3.536327291479508111e-02,9.889016209151895165e-01,0.000000000000000000e+00
1.382508060913910652e-01,3.487576824151238791e-02,9.897830042007413898e-01,4.000000000000000000e+00
1.104888397290906404e-01,1.925415388582558604e-02,9.936908442032965638e-01,6.000000000000000000e+00
1.258464772364433493e-01,3.546697984646588614e-02,9.914155322102573553e-01,1.000000000000000000e+00
1.286603210835230160e-01,3.584404334020122734e-02,9.910407288985203511e-01,1.000000000000000000e+00
1.507175462886913286e-01,3.589492846172148699e-02,9.879249846782113265e-01,0.000000000000000000e+00
1.267595610655928295e-01,3.865660758383222123e-02,9.911799434858272750e-01,1.300000000000000000e+01
1.489375038252288008e-01,3.419176306656976361e-02,9.882553026888899472e-01,1.000000000000000000e+01
1.501989157764151706e-01,3.419165981494878132e-02,9.880643785192785300e-01,1.000000000000000000e+01
9.388567033516105609e-02,2.587948336162695581e-02,9.952465690705257773e-01,9.000000000000000000e+00
1.125162319814963369e-01,2.226401444199371804e-02,9.934004284283416419e-01,1.500000000000000000e+01
7.558742020574561737e-02,2.251220318255875777e-02,9.968850197562942883e-01,8.000000000000000000e+00
1.298913349869648681e-01,3.618762958254614914e-02,9.908676483569843763e-01,1.000000000000000000e+00
1.489486298978294765e-01,2.788288765447084760e-02,9.884517440055470283e-01,5.000000000000000000e+00
1.438657389033770329e-01,3.577686482071480017e-02,9.889502844498229139e-01,0.000000000000000000e+00
1.096468963641128447e-01,2.716179568687429602e-02,9.935994137341175314e-01,1.200000000000000000e+01
1.213703878854003743e-01,3.036673102638912797e-02,9.921426765295999761e-01,4.000000000000000000e+00
8.810354058496919216e-02,2.146333112814560393e-02,9.958800588189705705e-01,2.000000000000000000e+00
8.275133821900443332e-02,1.940596831227300173e-02,9.963812645854130956e-01,2.000000000000000000e+00
1.448660583441149508e-01,3.302530995296305838e-02,9.888999717071237372e-01,1.000000000000000000e+01
1.134189237863444527e-01,2.432809359117509007e-02,9.932493602260040744e-01,1.600000000000000000e+01
1.270846394484815289e-01,3.891077106986998158e-02,9.911283702482729385e-01,1.300000000000000000e+01
6.939190226812594342e-02,8.851947917567474025e-03,9.975502027054455878e-01,1.100000000000000000e+01
1.324937965797601813e-01,3.545493467193711751e-02,9.905495149033640701e-01,1.000000000000000000e+00
1.496731846514611775e-01,3.467708921350127343e-02,9.881272373940354070e-01,0.000000000000000000e+00
1.313545977833245337e-01,3.585080403037409907e-02,9.906869785616225776e-01,1.000000000000000000e+00
6.748418437776461387e-02,8.137588740729615952e-03,9.976871576342729586e-01,1.100000000000000000e+01
1.311582280954175506e-01,4.010913835927298887e-02,9.905497343510557551e-01,1.300000000000000000e+01
1.323212190861683679e-01,3.615385528315381153e-02,9.905473202869790050e-01,1.000000000000000000e+00
1.252142897493243312e-01,3.845039574970727375e-02,9.913843597259658358e-01,1.300000000000000000e+01
1.209821655422162329e-01,2.477913649092305937e-02,9.923453582374838211e-01,1.500000000000000000e+01
8.135230640857606110e-02,1.916071469117227796e-02,9.965012138750903858e-01,2.000000000000000000e+00
1.471647194804553416e-01,3.595574059009250950e-02,9.884582591383699324e-01,0.000000000000000000e+00
1.257286732852536115e-01,3.543360304118303022e-02,9.914316721234246454e-01,1.000000000000000000e+00
1.134189237863444527e-01,2.432809359117509007e-02,9.932493602260040744e-01,1.600000000000000000e+01
1.398922128011834132e-01,3.173719672144154069e-02,9.896579808913041898e-01,7.000000000000000000e+00
1.378038633108133182e-01,3.541880037474701842e-02,9.898260472611480898e-01,4.000000000000000000e+00
8.360912136523312999e-02,1.959714175275269546e-02,9.963059102803999423e-01,2.000000000000000000e+00
1.514429121342079632e-01,3.448257197342926433e-02,9.878643614355200331e-01,1.000000000000000000e+01
7.925028682751568410e-02,1.868702074649929851e-02,9.966795810557054214e-01,2.000000000000000000e+00
1.292017775309664274e-01,2.507671144641356389e-02,9.913011950087985413e-01,5.000000000000000000e+00
1.297545158004777266e-01,3.623252336063900736e-02,9.908839336069105164e-01,1.000000000000000000e+00
1.067987102707671915e-01,1.771961411099162373e-02,9.941227543720434490e-01,6.000000000000000000e+00
1.233752430301752467e-01,3.812137110594025075e-02,9.916276067517727499e-01,1.300000000000000000e+01
1.212693644398641635e-01,2.995348889643452764e-02,9.921675915646925858e-01,4.000000000000000000e+00
1.522802195741457254e-01,3.638341996976619808e-02,9.876674447797464396e-01,0.000000000000000000e+00
1.337176512199342859e-01,3.671840798120748484e-02,9.903390067383741613e-01,1.000000000000000000e+00
8.502932684524704132e-02,1.942992754452068163e-02,9.961889838237817374e-01,2.000000000000000000e+00
8.644507765623379858e-02,2.009584013369465627e-02,9.960539170940139186e-01,2.000000000000000000e+00
1.485371901588291299e-01,3.353620701375070734e-02,9.883380119973382838e-01,1.000000000000000000e+01
8.793786387439637975e-02,2.533872497080823585e-02,9.958036358208689487e-01,8.000000000000000000e+00
9.657626210643351083e-02,2.470256262764972469e-02,9.950189993146746348e-01,9.000000000000000000e+00
6.355760994493646343e-02,7.832846695522168584e-03,9.979474318473552374e-01,1.100000000000000000e+01
1.524641309189625205e-01,3.632436472005864253e-02,9.876412452458683822e-01,0.000000000000000000e+00
1.288514664537838972e-01,3.976447910664377555e-02,9.908663309418110909e-01,1.300000000000000000e+01
1.471166023699043146e-01,3.549702361059060840e-02,9.884820011623502989e-01,0.000000000000000000e+00
1.267414156734560926e-01,3.486364949849102279e-02,9.913229239237507651e-01,1.000000000000000000e+00
9.593795141189974396e-02,2.281503219591323600e-02,9.951258130431485105e-01,1.200000000000000000e+01
8.923598672616857297e-02,2.034763173220797625e-02,9.958026473934971090e-01,2.000000000000000000e+00
1.335989483701304770e-01,3.635151245875010984e-02,9.903685619689048814e-01,1.000000000000000000e+00
1.487730798000148069e-01,2.788644445679149680e-02,9.884780811643608667e-01,5.000000000000000000e+00
1.290823383011256986e-01,3.951348971370574614e-02,9.908463221253629438e-01,1.300000000000000000e+01
1.134244814362457554e-01,2.233365535629462661e-02,9.932955727523127276e-01,1.500000000000000000e+01
1.270801710425303599e-01,3.483471175952245619e-02,9.912805722823544441e-01,1.000000000000000000e+00
1.250662092060544905e-01,3.350948846860102304e-02,9.915823503357651392e-01,1.000000000000000000e+00
1.390171989058184010e-01,3.145593547725043793e-02,9.897902517865243555e-01,7.000000000000000000e+00
8.793786387439637975e-02,2.533872497080823585e-02,9.958036358208689487e-01,8.000000000000000000e+00
1.317955751828572553e-01,3.587352251520950497e-02,9.906275873124927855e-01,1.000000000000000000e+00
1.367115244177098399e-01,3.681213523653036751e-02,9.899266769769937691e-01,1.000000000000000000e+00
8.263332901814023079e-02,1.888284761957277971e-02,9.964011094941412905e-01,2.000000000000000000e+00
1.411821271527234356e-01,3.397277772890180264e-02,9.894005545510953237e-01,7.000000000000000000e+00
1.253130918944614092e-01,3.127345485821519250e-02,9.916242231919717431e-01,4.000000000000000000e+00
1.134189237863444527e-01,2.432809359117509007e-02,9.932493602260040744e-01,1.600000000000000000e+01
1.522246922552199233e-01,3.731049731918292117e-02,9.876414176499479503e-01,0.000000000000000000e+00
1.186400370547653488e-01,2.325261440931988138e-02,9.926650278572199948e-01,1.500000000000000000e+01
1.266101670750317543e-01,3.487802334602000537e-02,9.913391897230267036e-01,1.000000000000000000e+00
6.786182431890142031e-02,7.803063081191380715e-03,9.976642145565117747e-01,1.100000000000000000e+01
8.658146411192899072e-02,1.981343105835214197e-02,9.960477287870951324e-01,2.000000000000000000e+00
1.007981758926968507e-01,2.441065925219412791e-02,9.946073835698074905e-01,1.200000000000000000e+01
7.949958822121479252e-02,2.349368822878292878e-02,9.965580073864571675e-01,8.000000000000000000e+00
1.299317894985684840e-01,3.643039589666731415e-02,9.908534484637532280e-01,1.000000000000000000e+00
1.253976618655665010e-01,3.848984109216808946e-02,9.913596514541777038e-01,1.300000000000000000e+01
1.112316731157931560e-01,2.245372608252549709e-02,9.935408119855330122e-01,1.500000000000000000e+01
8.329990769441572573e-02,1.917977649945956306e-02,9.963399327295542340e-01,2.000000000000000000e+00
1.389153107111801844e-01,3.201563252797987036e-02,9.897866112066022737e-01,7.000000000000000000e+00
1.191596109740588050e-01,2.352473052665769032e-02,9.925963802906794253e-01,1.500000000000000000e+01
1.430995087246547670e-01,3.321103456764180895e-02,9.891509277080567930e-01,7.000000000000000000e+00
1.311957919411834705e-01,4.060215925776349682e-02,9.905246735142607672e-01,1.300000000000000000e+01
8.545948606954242854e-02,2.058529264824353333e-02,9.961289685413811101e-01,2.000000000000000000e+00
8.429272173194531093e-02,2.498533704550973469e-02,9.961277377905621844e-01,8.000000000000000000e+00
1.431645835461419491e-01,3.728612812327260911e-02,9.889962824336776537e-01,0.000000000000000000e+00
1.474235405266541010e-01,3.400779842929864405e-02,9.884886288392892295e-01,1.000000000000000000e+01
1.330626308471736241e-01,3.358546036896029041e-02,9.905384157738829076e-01,4.000000000000000000e+00
1.437663727265582891e-01,3.464439504838243838e-02,9.890050535587672220e-01,0.000000000000000000e+00
1.310674009726752742e-01,3.169135576004324800e-02,9.908667894184153280e-01,7.000000000000000000e+00
1.486505131806588054e-01,3.340371042239823757e-02,9.883254611013233548e-01,1.000000000000000000e+01
6.788374940697769477e-02,1.005866578512005192e-02,9.976425310746700470e-01,1.400000000000000000e+01
1.353860225888774416e-01,3.676237086409438887e-02,9.901106771346397384e-01,1.000000000000000000e+00
1.326481543139251262e-01,3.707839702391305114e-02,9.904694137787628527e-01,1.000000000000000000e+00
8.685718691229543653e-02,1.989359405914027656e-02,9.960221252548021598e-01,2.000000000000000000e+00
1.303323972926686003e-01,4.039986229320718936e-02,9.906469186055322229e-01,1.300000000000000000e+01
1.445582292402310676e-01,3.487516805285639093e-02,9.888815100972481176e-01,0.000000000000000000e+00
1.121294363162393531e-01,2.276724915425469911e-02,9.934327565957096207e-01,1.500000000000000000e+01
8.351703431961823854e-02,1.959010422656575975e-02,9.963137722599482160e-01,2.000000000000000000e+00
8.971108638485381093e-02,2.045480336523623419e-02,9.957577627108606944e-01,2.000000000000000000e+00
1.005768414086238571e-01,2.479562268016375845e-02,9.946202672719711702e-01,1.200000000000000000e+01
1.493086332507180536e-01,3.388386738355304850e-02,9.882099046093073547e-01,1.000000000000000000e+01
1.367115244177098399e-01,3.681213523653036751e-02,9.899266769769937691e-01,1.000000000000000000e+00
1.350612334183244889e-01,3.651581605137873415e-02,9.901641573020216747e-01,1.000000000000000000e+00
1.401173200543510966e-01,2.634715957383639007e-02,9.897843016552532180e-01,5.000000000000000000e+00
1.303745928833663914e-01,3.586724621872078300e-02,9.908158285873223114e-01,1.000000000000000000e+00
8.493094506982994119e-02,1.943293523139408979e-02,9.961973176022097531e-01,2.000000000000000000e+00
7.907787107776345636e-02,1.839695147646303042e-02,9.966986718573378479e-01,2.000000000000000000e+00
1.360540455545638794e-01,3.444118972250798105e-02,9.901025710191520002e-01,4.000000000000000000e+00
1.336980666233962833e-01,3.710641914592887475e-02,9.903271886802526014e-01,1.000000000000000000e+00
1.378438397184423847e-01,3.144007755395065995e-02,9.899548461293968815e-01,7.000000000000000000e+00
1.045780852656881116e-01,1.959499520097454997e-02,9.943236194746840617e-01,6.000000000000000000e+00
7.965289062935913822e-02,1.905569061070550019e-02,9.966405057340066431e-01,2.000000000000000000e+00
1.327347268564809113e-01,4.098037029153687311e-02,9.903040449968403269e-01,1.300000000000000000e+01
1.182858062866034704e-01,2.512392902932543068e-02,9.926617028077882043e-01,1.600000000000000000e+01
9.251191546741373284e-02,2.348688797464301009e-02,9.954345340552620547e-01,9.000000000000000000e+00
1.145039594701080798e-01,2.406097569956075488e-02,9.931313672994388497e-01,1.600000000000000000e+01
1.455381959599723884e-01,3.559913871336824881e-02,9.887119574676858091e-01,0.000000000000000000e+00
1.442820458380151827e-01,3.731939457101148688e-02,9.888326218514689181e-01,0.000000000000000000e+00
6.998114863117564644e-02,8.952363594693087817e-03,9.975081423338506559e-01,1.100000000000000000e+01
1.352632126979767813e-01,3.468969620455493452e-02,9.902022461436136291e-01,4.000000000000000000e+00
1.162837056565474009e-01,2.407726636690304262e-02,9.929241587568904404e-01,1.600000000000000000e+01
8.291267939637901596e-02,1.126358482449931440e-02,9.964931606650466733e-01,1.100000000000000000e+01
5.451036075092170752e-02,7.425651565896647377e-03,9.984855934211701589e-01,1.100000000000000000e+01
1.305379203081657447e-01,4.008485888159087768e-02,9.906326541408081443e-01,1.300000000000000000e+01
8.996898826570796925e-02,2.010046859536816777e-02,9.957417096379419519e-01,2.000000000000000000e+00
8.421279912040471882e-02,2.213707762453811026e-02,9.962018642115419986e-01,9.000000000000000000e+00
1.515089760247031458e-01,3.436170328582029837e-02,9.878584430631968116e-01,1.000000000000000000e+01
7.698214718589214967e-02,1.787693852573897860e-02,9.968721904454936888e-01,2.000000000000000000e+00
6.919834371640892767e-02,8.835963001747481130e-03,9.975637899326225133e-01,1.100000000000000000e+01
7.640267198386996306e-02,1.807371122284765277e-02,9.969132222397084631e-01,2.000000000000000000e+00
1.377330762832929267e-01,3.547702798762498305e-02,9.898338144267985195e-01,4.000000000000000000e+00
8.150476493334039840e-02,1.523652520299795948e-02,9.965564818879556475e-01,3.000000000000000000e+00
1.019233455397444144e-01,1.987856772090438803e-02,9.945936226315506001e-01,3.000000000000000000e+00
1.418998096383163876e-01,3.584067402806400543e-02,9.892319698179106169e-01,0.000000000000000000e+00
9.525566846443003777e-02,2.336201832949716395e-02,9.951786642231468250e-01,1.200000000000000000e+01
1.012893130063178687e-01,1.992189563133925020e-02,9.946575255559886308e-01,3.000000000000000000e+00
1.551112078956824181e-01,3.381790023082021507e-02,9.873180150332113714e-01,1.000000000000000000e+01
1.455381959599723884e-01,3.559913871336824881e-02,9.887119574676858091e-01,0.000000000000000000e+00
8.793495836085701844e-02,2.278208430592199366e-02,9.958656634972169464e-01,9.000000000000000000e+00
1.481895023276415813e-01,3.544549074132397753e-02,9.883235748407465104e-01,0.000000000000000000e+00
1.309122438045760006e-01,4.002774468217870640e-02,9.905855662575089315e-01,1.300000000000000000e+01
1.307133377522245454e-01,3.162814589811852040e-02,9.909155785033960662e-01,7.000000000000000000e+00
